"","mean","se_mean","sd","2.5%","50%","97.5%","n_eff","Rhat"
"M[14]",-0.118294227468357,0.000519695046089512,0.0802264310071997,-0.278599667728058,-0.116012242135774,0.0350913779354083,23830.7543971154,0.999991854208458
"M[15]",-0.11728500645611,0.000475584301786736,0.0796782681077084,-0.278194781860507,-0.11544376489862,0.0341396121326971,28068.8583968424,1.00000139051148
"M[16]",-0.0846395101818498,0.00051804509842367,0.091902536703006,-0.266111003925849,-0.0846331392963974,0.0973477621306952,31471.6751758009,0.999930280632123
"M[17]",-0.147749948005344,0.000601632364265571,0.0894582503644288,-0.318456223633526,-0.14987617869216,0.0343543169678449,22109.474405361,1.00006991739823
"M[18]",-0.0308135005977221,0.000533954057736196,0.0962878249221154,-0.219252987580067,-0.0311683414946171,0.158382358672701,32518.8343913716,0.999931418106657
"M[19]",0.107665820477968,0.000615221649261453,0.0829601454443133,-0.0618816985022472,0.110928077633696,0.266307740055119,18183.4292183777,1.00019712023094
"M[20]",-0.0277831219600365,0.000456004314207009,0.0525558278274569,-0.152222123569227,-0.0187056148606921,0.0565768546493642,13283.2351047397,1.00003562195047
"M[21]",0.105747541049032,0.000474416920323727,0.0807671459217916,-0.0498197707985472,0.104943700594554,0.26484518627604,28983.3868105646,0.999950881269398
"M[22]",0.0385700546125253,0.00052121338472928,0.0870467070056803,-0.133613498333549,0.038989034624313,0.207039078891471,27891.6092926931,1.00000354470817
"M[23]",0.00798528994779095,0.000515745214586889,0.0794574091258304,-0.153121788937045,0.0103089971671014,0.15909970126958,23735.5000528271,1.00012626333363
"M[24]",-0.069636280071589,0.000451034769674964,0.0496887476474894,-0.144579239169766,-0.0795855471568905,0.0558494659069396,12136.5725729916,1.00004906561875
